AverageTemperature,City,year,month
24.143,2,1977,5
27.711,2,1977,6
29.254,2,1977,7
30.612,2,1977,8
28.762,2,1977,9
20.893,2,1977,10
14.82,2,1977,11
11.32,2,1977,12
6.56,2,1978,1
7.959,2,1978,2
15.694,2,1978,3
22.026,2,1978,4
25.596,2,1978,5
27.805,2,1978,6
29.931,2,1978,7
27.893,2,1978,8
24.252,2,1978,9
18.901,2,1978,10
14.676,2,1978,11
8.582,2,1978,12
5.288,2,1979,1
9.786,2,1979,2
15.649,2,1979,3
20.208,2,1979,4
22.951,2,1979,5
25.696,2,1979,6
29.524,2,1979,7
27.946,2,1979,8
25.373,2,1979,9
21.999,2,1979,10
12.413,2,1979,11
9.659,2,1979,12
10.032,2,1980,1
10.888,2,1980,2
15.586,2,1980,3
19.204,2,1980,4
24.849,2,1980,5
30.185,2,1980,6
31.455,2,1980,7
28.422,2,1980,8
26.697,2,1980,9
18.994,2,1980,10
12.003,2,1980,11
9.958,2,1980,12
8.972,2,1981,1
11.188,2,1981,2
14.413,2,1981,3
20.467,2,1981,4
23.341,2,1981,5
26.609,2,1981,6
28.693,2,1981,7
28.068,2,1981,8
25.721,2,1981,9
20.261,2,1981,10
15.062,2,1981,11
10.545,2,1981,12
9.202,2,1982,1
9.801,2,1982,2
17.141,2,1982,3
20.483,2,1982,4
23.413,2,1982,5
27.976,2,1982,6
29.628,2,1982,7
29.916,2,1982,8
26.798,2,1982,9
20.452,2,1982,10
13.678,2,1982,11
8.948,2,1982,12
8.39,2,1983,1
11.076,2,1983,2
15.361,2,1983,3
18.7,2,1983,4
24.662,2,1983,5
26.972,2,1983,6
29.326,2,1983,7
29.169,2,1983,8
26.522,2,1983,9
21.058,2,1983,10
14.888,2,1983,11
5.483,2,1983,12
6.517,2,1984,1
11.224,2,1984,2
16.312,2,1984,3
20.581,2,1984,4
25.358,2,1984,5
27.904,2,1984,6
28.912,2,1984,7
29.209,2,1984,8
24.756,2,1984,9
19.638,2,1984,10
13.382,2,1984,11
12.297,2,1984,12
5.71,2,1985,1
9.077,2,1985,2
16.595,2,1985,3
20.655,2,1985,4
25.567,2,1985,5
26.769,2,1985,6
27.842,2,1985,7
29.761,2,1985,8
26.058,2,1985,9
20.484,2,1985,10
16.472,2,1985,11
8.043,2,1985,12
9.458,2,1986,1
13.706,2,1986,2
17.148,2,1986,3
23.04,2,1986,4
24.784,2,1986,5
26.748,2,1986,6
29.132,2,1986,7
28.644,2,1986,8
26.384,2,1986,9
18.884,2,1986,10
13.303,2,1986,11
8.807,2,1986,12
8.515,2,1987,1
11.289,2,1987,2
12.716,2,1987,3
17.172,2,1987,4
22.995,2,1987,5
25.657,2,1987,6
27.873,2,1987,7
28.95,2,1987,8
24.817,2,1987,9
20.467,2,1987,10
13.53,2,1987,11
9.629,2,1987,12
6.907,2,1988,1
10.669,2,1988,2
15.926,2,1988,3
20.288,2,1988,4
24.015,2,1988,5
27.524,2,1988,6
28.312,2,1988,7
28.299,2,1988,8
25.485,2,1988,9
20.511,2,1988,10
15.516,2,1988,11
9.932,2,1988,12
10.621,2,1989,1
9.708,2,1989,2
15.909,2,1989,3
21.197,2,1989,4
26.988,2,1989,5
28.224,2,1989,6
29.898,2,1989,7
28.801,2,1989,8
24.863,2,1989,9
20.351,2,1989,10
14.54,2,1989,11
5.574,2,1989,12
10.633,2,1990,1
13.233,2,1990,2
15.613,2,1990,3
19.908,2,1990,4
24.873,2,1990,5
30.47,2,1990,6
27.338,2,1990,7
27.2,2,1990,8
24.691,2,1990,9
18.776,2,1990,10
15.191,2,1990,11
9.214,2,1990,12
8.143,2,1991,1
12.393,2,1991,2
17.246,2,1991,3
21.404,2,1991,4
26.197,2,1991,5
28.043,2,1991,6
28.064,2,1991,7
28.813,2,1991,8
23.312,2,1991,9
20.591,2,1991,10
11.788,2,1991,11
10.419,2,1991,12
8.258,2,1992,1
12.192,2,1992,2
16.214,2,1992,3
19.323,2,1992,4
22.337,2,1992,5
27.529,2,1992,6
28.612,2,1992,7
27.49,2,1992,8
26.449,2,1992,9
21.233,2,1992,10
12.362,2,1992,11
10.517,2,1992,12
9.158,2,1993,1
11.881,2,1993,2
15.971,2,1993,3
20.149,2,1993,4
23.868,2,1993,5
27.523,2,1993,6
29.196,2,1993,7
29.876,2,1993,8
24.514,2,1993,9
19.62,2,1993,10
12.017,2,1993,11
11.055,2,1993,12
9.541,2,1994,1
11.615,2,1994,2
16.917,2,1994,3
20.441,2,1994,4
24.453,2,1994,5
29.633,2,1994,6
29.756,2,1994,7
29.209,2,1994,8
25.099,2,1994,9
20.8,2,1994,10
15.276,2,1994,11
11.429,2,1994,12
9.709,2,1995,1
13.514,2,1995,2
15.185,2,1995,3
20.041,2,1995,4
25.149,2,1995,5
27.171,2,1995,6
29.867,2,1995,7
29.494,2,1995,8
25.774,2,1995,9
20.222,2,1995,10
14.457,2,1995,11
9.675,2,1995,12
8.64,2,1996,1
12.813,2,1996,2
13.606,2,1996,3
20.097,2,1996,4
27.855,2,1996,5
29.743,2,1996,6
30.619,2,1996,7
28.39,2,1996,8
25.036,2,1996,9
19.628,2,1996,10
14.601,2,1996,11
9.858,2,1996,12
7.938,2,1997,1
10.056,2,1997,2
16.505,2,1997,3
16.961,2,1997,4
23.422,2,1997,5
26.675,2,1997,6
29.624,2,1997,7
29.749,2,1997,8
27.29,2,1997,9
19.884,2,1997,10
13.155,2,1997,11
8.012,2,1997,12
11.493,2,1998,1
12.165,2,1998,2
15.269,2,1998,3
20.131,2,1998,4
27.777,2,1998,5
30.512,2,1998,6
31.533,2,1998,7
28.178,2,1998,8
26.778,2,1998,9
21.077,2,1998,10
15.641,2,1998,11
9.754,2,1998,12
10.768,2,1999,1
14.635,2,1999,2
16.66,2,1999,3
21.488,2,1999,4
25.518,2,1999,5
27.608,2,1999,6
28.221,2,1999,7
29.929,2,1999,8
26.31,2,1999,9
19.9,2,1999,10
15.912,2,1999,11
9.701,2,1999,12
11.427,2,2000,1
14.969,2,2000,2
18.653,2,2000,3
21.739,2,2000,4
27.669,2,2000,5
27.226,2,2000,6
30.616,2,2000,7
29.731,2,2000,8
27.06,2,2000,9
19.289,2,2000,10
11.619,2,2000,11
7.041,2,2000,12
7.871,2,2001,1
12.285,2,2001,2
13.773,2,2001,3
21.689,2,2001,4
25.761,2,2001,5
29.646,2,2001,6
30.714,2,2001,7
29.853,2,2001,8
25.705,2,2001,9
20.371,2,2001,10
15.706,2,2001,11
9.933,2,2001,12
10.21,2,2002,1
9.607,2,2002,2
15.17,2,2002,3
23.092,2,2002,4
26.353,2,2002,5
29.102,2,2002,6
27.974,2,2002,7
29.956,2,2002,8
25.87,2,2002,9
20.189,2,2002,10
12.359,2,2002,11
9.361,2,2002,12
9.229,2,2003,1
10.648,2,2003,2
16.816,2,2003,3
21.271,2,2003,4
27.149,2,2003,5
27.916,2,2003,6
27.893,2,2003,7
29.294,2,2003,8
24.765,2,2003,9
20.024,2,2003,10
14.813,2,2003,11
9.971,2,2003,12
10.155,2,2004,1
10.358,2,2004,2
17.818,2,2004,3
19.022,2,2004,4
24.35,2,2004,5
27.503,2,2004,6
28.162,2,2004,7
27.697,2,2004,8
24.692,2,2004,9
21.426,2,2004,10
13.56,2,2004,11
8.935,2,2004,12
11.558,2,2005,1
11.54,2,2005,2
15.219,2,2005,3
20.186,2,2005,4
23.994,2,2005,5
28.532,2,2005,6
29.775,2,2005,7
28.276,2,2005,8
28.304,2,2005,9
20.016,2,2005,10
15.394,2,2005,11
9.397,2,2005,12
11.92,2,2006,1
11.815,2,2006,2
18.4,2,2006,3
23.609,2,2006,4
26.788,2,2006,5
28.976,2,2006,6
29.94,2,2006,7
29.681,2,2006,8
25.169,2,2006,9
20.879,2,2006,10
15.866,2,2006,11
9.449,2,2006,12
6.487,2,2007,1
11.577,2,2007,2
17.814,2,2007,3
18.793,2,2007,4
23.114,2,2007,5
26.429,2,2007,6
26.697,2,2007,7
28.341,2,2007,8
26.227,2,2007,9
21.548,2,2007,10
15.081,2,2007,11
10.285,2,2007,12
8.805,2,2008,1
13.56,2,2008,2
16.632,2,2008,3
21.076,2,2008,4
26.106,2,2008,5
30.098,2,2008,6
28.304,2,2008,7
28.056,2,2008,8
23.746,2,2008,9
19.52,2,2008,10
14.339,2,2008,11
9.9,2,2008,12
9.96,2,2009,1
14.279,2,2009,2
16.66,2,2009,3
20.462,2,2009,4
25.654,2,2009,5
29.132,2,2009,6
30.866,2,2009,7
30.495,2,2009,8
24.901,2,2009,9
19.759,2,2009,10
14.269,2,2009,11
7.568,2,2009,12
7.748,2,2010,1
8.921,2,2010,2
13.947,2,2010,3
19.787,2,2010,4
24.873,2,2010,5
29.245,2,2010,6
27.729,2,2010,7
30.169,2,2010,8
26.633,2,2010,9
21.071,2,2010,10
15.009,2,2010,11
10.094,2,2010,12
8.829,2,2011,1
10.846,2,2011,2
19.529,2,2011,3
23.922,2,2011,4
26.043,2,2011,5
30.717,2,2011,6
31.072,2,2011,7
31.899,2,2011,8
27.225,2,2011,9
20.705,2,2011,10
14.945,2,2011,11
8.315,2,2011,12
10.468,2,2012,1
12.269,2,2012,2
18.171,2,2012,3
23.094,2,2012,4
24.877,2,2012,5
29.671,2,2012,6
29.283,2,2012,7
30.26,2,2012,8
26.052,2,2012,9
20.826,2,2012,10
16.272,2,2012,11
11.48,2,2012,12
9.699,2,2013,1
12.849,2,2013,2
16.397,2,2013,3
19.877,2,2013,4
24.556,2,2013,5
28.55,2,2013,6
28.189,2,2013,7
29.894,2,2013,8
26.961,2,2013,9
14.198,1,1835,1
13.505,1,1835,2
15.158,1,1835,3
18.503,1,1835,4
20.349,1,1835,5
20.7,1,1835,6
19.019,1,1835,7
18.133,1,1835,8
17.202,1,1835,9
16.201,1,1835,10
13.216,1,1835,11
11.482,1,1835,12
13.228,1,1836,1
14.135,1,1836,2
16.581,1,1836,3
19.014,1,1836,4
20.496,1,1836,5
21.077,1,1836,6
20.176,1,1836,7
18.915,1,1836,8
18.534,1,1836,9
16.947,1,1836,10
13.608,1,1836,11
12.73,1,1836,12
13.394,1,1837,1
14.165,1,1837,2
15.48,1,1837,3
17.654,1,1837,4
20.386,1,1837,5
21.382,1,1837,6
20.477,1,1837,7
19.705,1,1837,8
18.653,1,1837,9
16.537,1,1837,10
14.919,1,1837,11
13.166,1,1837,12
10.777,1,1838,1
12.133,1,1838,2
15.739,1,1838,3
19.161,1,1838,4
20.098,1,1838,5
21.792,1,1838,6
20.58,1,1838,7
19.41,1,1838,8
18.28,1,1838,9
17.154,1,1838,10
14.506,1,1838,11
12.759,1,1838,12
13.505,1,1839,1
14.461,1,1839,2
14.689,1,1839,3
20.177,1,1839,4
21.09,1,1839,5
21.893,1,1839,6
20.896,1,1839,7
19.907,1,1839,8
18.852,1,1839,9
17.182,1,1839,10
13.452,1,1839,11
11.154,1,1839,12
14.043,1,1840,1
14.176,1,1840,2
16.11,1,1840,3
19.334,1,1840,4
20.89,1,1840,5
21.966,1,1840,6
21.138,1,1840,7
19.441,1,1840,8
18.635,1,1840,9
16.507,1,1840,10
13.9,1,1840,11
12.805,1,1840,12
11.825,1,1841,1
14.347,1,1841,2
15.424,1,1841,3
18.98,1,1841,4
21.503,1,1841,5
21.646,1,1841,6
21.372,1,1841,7
19.839,1,1841,8
18.601,1,1841,9
17.562,1,1841,10
14.903,1,1841,11
13.476,1,1841,12
13.459,1,1842,1
14.543,1,1842,2
18.402,1,1842,3
19.813,1,1842,4
21.616,1,1842,5
21.49,1,1842,6
19.986,1,1842,7
19.398,1,1842,8
18.53,1,1842,9
17.168,1,1842,10
14.723,1,1842,11
13.867,1,1842,12
14.251,1,1843,1
15.367,1,1843,2
16.503,1,1843,3
19.973,1,1843,4
21.283,1,1843,5
21.346,1,1843,6
20.182,1,1843,7
19.295,1,1843,8
19.044,1,1843,9
17.085,1,1843,10
16.02,1,1843,11
14.379,1,1843,12
13.822,1,1844,1
14.819,1,1844,2
16.297,1,1844,3
19.191,1,1844,4
21.078,1,1844,5
21.293,1,1844,6
20.506,1,1844,7
19.295,1,1844,8
18.352,1,1844,9
17.628,1,1844,10
14.562,1,1844,11
11.902,1,1844,12
13.928,1,1845,1
13.824,1,1845,2
16.106,1,1845,3
19.359,1,1845,4
21.13,1,1845,5
21.48,1,1845,6
20.517,1,1845,7
19.642,1,1845,8
18.76,1,1845,9
16.445,1,1845,10
14.75,1,1845,11
11.52,1,1845,12
14.218,1,1846,1
14.479,1,1846,2
17.992,1,1846,3
18.441,1,1846,4
21.543,1,1846,5
22.453,1,1846,6
21.27,1,1846,7
19.603,1,1846,8
19.344,1,1846,9
17.137,1,1846,10
15.578,1,1846,11
14.782,1,1846,12
13.018,1,1847,1
14.867,1,1847,2
15.351,1,1847,3
19.661,1,1847,4
21.053,1,1847,5
21.789,1,1847,6
20.664,1,1847,7
19.645,1,1847,8
19.08,1,1847,9
17.581,1,1847,10
15.379,1,1847,11
12.313,1,1847,12
21.242,1,1848,6
20.938,1,1848,7
19.7,1,1848,8
18.475,1,1848,9
17.879,1,1848,10
14.349,1,1848,11
12.759,1,1848,12
14.393,1,1849,1
14.523,1,1849,2
17.826,1,1849,3
19.248,1,1849,4
20.862,1,1849,5
22.283,1,1849,6
21.258,1,1849,7
20.689,1,1849,8
19.591,1,1849,9
16.882,1,1849,10
15.792,1,1849,11
13.022,1,1849,12
14.817,1,1850,1
15.501,1,1850,2
17.213,1,1850,3
18.924,1,1850,4
19.783,1,1850,5
21.549,1,1850,6
21.025,1,1850,7
21.017,1,1850,8
20.055,1,1850,9
18.19,1,1850,10
14.995,1,1850,11
11.264,1,1850,12
13.389,1,1851,1
13.69,1,1851,2
16.357,1,1851,3
19.48,1,1851,4
22.355,1,1851,5
22.656,1,1851,6
20.492,1,1851,7
20.605,1,1851,8
19.281,1,1851,9
17.907,1,1851,10
14.075,1,1851,11
13.114,1,1851,12
11.313,1,1852,1
16.33,1,1852,2
16.648,1,1852,3
19.539,1,1852,4
22.269,1,1852,5
21.775,1,1852,6
20.795,1,1852,7
20.35,1,1852,8
19.462,1,1852,9
17.347,1,1852,10
14.94,1,1852,11
14.439,1,1852,12
12.014,1,1853,1
12.877,1,1853,2
15.412,1,1853,3
19.418,1,1853,4
21.99,1,1853,5
21.467,1,1853,6
21.446,1,1853,7
19.647,1,1853,8
19.104,1,1853,9
17.17,1,1853,10
15.761,1,1853,11
13.413,1,1853,12
12.314,1,1854,1
13.694,1,1854,2
17.729,1,1854,3
19.111,1,1854,4
21.556,1,1854,5
21.569,1,1854,6
19.949,1,1854,7
19.323,1,1854,8
18.903,1,1854,9
18.53,1,1854,10
14.85,1,1854,11
11.752,1,1854,12
13.551,1,1855,1
13.454,1,1855,2
15.315,1,1855,3
19.615,1,1855,4
23.088,1,1855,5
21.864,1,1855,6
19.605,1,1855,7
19.048,1,1855,8
18.266,1,1855,9
16.443,1,1855,10
14.978,1,1855,11
12.952,1,1855,12
10.335,1,1856,1
13.084,1,1856,2
15.773,1,1856,3
20.01,1,1856,4
21.522,1,1856,5
23.162,1,1856,6
20.878,1,1856,7
21.327,1,1856,8
18.33,1,1856,9
16.534,1,1856,10
13.483,1,1856,11
12.052,1,1856,12
12.281,1,1857,1
15.659,1,1857,2
16.075,1,1857,3
17.142,1,1857,4
20.997,1,1857,5
22.454,1,1857,6
20.996,1,1857,7
20.684,1,1857,8
18.742,1,1857,9
17.218,1,1857,10
15.504,1,1857,11
13.019,1,1857,12
13.701,1,1858,1
13.433,1,1858,2
16.799,1,1858,3
20.284,1,1858,4
22.795,1,1858,5
21.953,1,1858,6
21.156,1,1858,7
19.975,1,1858,8
19.147,1,1858,9
19.419,1,1858,10
13.921,1,1858,11
12.479,1,1858,12
12.983,1,1859,1
16.172,1,1859,2
17.615,1,1859,3
20.058,1,1859,4
23.246,1,1859,5
23.1,1,1859,6
20.597,1,1859,7
20.716,1,1859,8
18.89,1,1859,9
17.527,1,1859,10
15.904,1,1859,11
11.303,1,1859,12
12.579,1,1860,1
13.337,1,1860,2
15.756,1,1860,3
19.44,1,1860,4
22.163,1,1860,5
23.115,1,1860,6
21.174,1,1860,7
19.657,1,1860,8
19.022,1,1860,9
17.783,1,1860,10
15.001,1,1860,11
12.332,1,1860,12
12.056,1,1861,1
13.197,1,1861,2
16.432,1,1861,3
19.727,1,1861,4
21.97,1,1861,5
23.341,1,1861,6
21.766,1,1861,7
20.349,1,1861,8
19.832,1,1861,9
17.644,1,1861,10
16.875,1,1861,11
14.455,1,1861,12
14.192,1,1862,1
13.868,1,1862,2
16.489,1,1862,3
19.665,1,1862,4
22.155,1,1862,5
22.616,1,1862,6
21.527,1,1862,7
20.581,1,1862,8
19.439,1,1862,9
17.414,1,1862,10
15.335,1,1862,11
12.455,1,1862,12
12.966,1,1863,1
14.638,1,1863,2
18.08,1,1863,3
20.255,1,1863,4
21.248,1,1863,5
22.298,1,1863,6
20.83,1,1863,7
20.101,1,1863,8
20.035,1,1863,9
17.783,1,1863,10
15.003,1,1863,11
12.12,1,1863,12
12.115,1,1864,1
14.17,1,1864,2
15.893,1,1864,3
19.262,1,1864,4
21.636,1,1864,5
22.776,1,1864,6
20.775,1,1864,7
20.276,1,1864,8
20.325,1,1864,9
17.243,1,1864,10
14.935,1,1864,11
13.772,1,1864,12
13.458,1,1865,1
14.392,1,1865,2
16.43,1,1865,3
19.208,1,1865,4
21.98,1,1865,5
22.554,1,1865,6
20.83,1,1865,7
20.546,1,1865,8
19.516,1,1865,9
17.529,1,1865,10
15.594,1,1865,11
13.619,1,1865,12
14.181,1,1866,1
14.205,1,1866,2
17.504,1,1866,3
19.787,1,1866,4
21.687,1,1866,5
21.779,1,1866,6
20.896,1,1866,7
20.649,1,1866,8
19.98,1,1866,9
17.621,1,1866,10
15.204,1,1866,11
13.549,1,1866,12
14.015,1,1867,1
15.094,1,1867,2
17.673,1,1867,3
20.199,1,1867,4
22.24,1,1867,5
22.99,1,1867,6
21.194,1,1867,7
20.814,1,1867,8
20.805,1,1867,9
18.692,1,1867,10
16.157,1,1867,11
15.968,1,1867,12
13.906,1,1868,1
14.484,1,1868,2
17.428,1,1868,3
19.808,1,1868,4
21.699,1,1868,5
22.925,1,1868,6
20.447,1,1868,7
20.213,1,1868,8
19.981,1,1868,9
18.309,1,1868,10
14.331,1,1868,11
12.522,1,1868,12
13.079,1,1869,1
15.18,1,1869,2
17.477,1,1869,3
19.885,1,1869,4
21.786,1,1869,5
21.714,1,1869,6
20.999,1,1869,7
20.165,1,1869,8
20.128,1,1869,9
17.596,1,1869,10
17.005,1,1869,11
11.719,1,1869,12
13.49,1,1870,1
14.642,1,1870,2
17.471,1,1870,3
19.579,1,1870,4
22.411,1,1870,5
22.449,1,1870,6
20.778,1,1870,7
20.095,1,1870,8
20.625,1,1870,9
18.087,1,1870,10
15.264,1,1870,11
11.185,1,1870,12
12.39,1,1871,1
14.768,1,1871,2
17.092,1,1871,3
19.912,1,1871,4
21.695,1,1871,5
21.957,1,1871,6
20.992,1,1871,7
21.277,1,1871,8
20.156,1,1871,9
17.562,1,1871,10
15.42,1,1871,11
13.318,1,1871,12
11.632,1,1872,1
14.593,1,1872,2
16.647,1,1872,3
20.039,1,1872,4
23.017,1,1872,5
22.49,1,1872,6
21.251,1,1872,7
20.26,1,1872,8
20.353,1,1872,9
17.575,1,1872,10
13.873,1,1872,11
12.613,1,1872,12
11.776,1,1873,1
16.105,1,1873,2
17.333,1,1873,3
18.517,1,1873,4
22.528,1,1873,5
21.729,1,1873,6
20.532,1,1873,7
19.782,1,1873,8
19.5,1,1873,9
18.063,1,1873,10
14.154,1,1873,11
14.569,1,1873,12
13.185,1,1874,1
15.365,1,1874,2
17.615,1,1874,3
17.878,1,1874,4
21.176,1,1874,5
21.813,1,1874,6
20.257,1,1874,7
21.162,1,1874,8
19.239,1,1874,9
17.731,1,1874,10
16.317,1,1874,11
13.966,1,1874,12
11.957,1,1875,1
14.317,1,1875,2
17.034,1,1875,3
18.588,1,1875,4
21.927,1,1875,5
22.378,1,1875,6
20.651,1,1875,7
20.22,1,1875,8
18.593,1,1875,9
17.446,1,1875,10
15.84,1,1875,11
13.655,1,1875,12
14.577,1,1876,1
14.537,1,1876,2
16.527,1,1876,3
19.425,1,1876,4
21.533,1,1876,5
21.946,1,1876,6
20.757,1,1876,7
20.575,1,1876,8
19.35,1,1876,9
17.655,1,1876,10
14.602,1,1876,11
11.169,1,1876,12
12.502,1,1877,1
13.81,1,1877,2
16.441,1,1877,3
18.941,1,1877,4
21.573,1,1877,5
22.14,1,1877,6
21.049,1,1877,7
20.987,1,1877,8
20.323,1,1877,9
19.231,1,1877,10
15.056,1,1877,11
13.854,1,1877,12
12.953,1,1878,1
14.532,1,1878,2
16.815,1,1878,3
20.524,1,1878,4
22.721,1,1878,5
23.271,1,1878,6
21.216,1,1878,7
20.159,1,1878,8
19.515,1,1878,9
18.45,1,1878,10
15.995,1,1878,11
12.632,1,1878,12
13.6,1,1879,1
14.169,1,1879,2
17.472,1,1879,3
19.657,1,1879,4
22.723,1,1879,5
21.936,1,1879,6
21.397,1,1879,7
19.494,1,1879,8
18.9,1,1879,9
17.288,1,1879,10
15.578,1,1879,11
14.163,1,1879,12
12.892,1,1880,1
13.132,1,1880,2
16.45,1,1880,3
19.234,1,1880,4
22.136,1,1880,5
22.173,1,1880,6
20.495,1,1880,7
19.495,1,1880,8
19.153,1,1880,9
17.137,1,1880,10
15.34,1,1880,11
13.564,1,1880,12
11.776,1,1881,1
14.369,1,1881,2
17.045,1,1881,3
20,1,1881,4
22.015,1,1881,5
22.763,1,1881,6
21.103,1,1881,7
20.062,1,1881,8
19.316,1,1881,9
18.246,1,1881,10
15.176,1,1881,11
13.187,1,1881,12
12.911,1,1882,1
14.385,1,1882,2
17.116,1,1882,3
19.668,1,1882,4
21.404,1,1882,5
21.982,1,1882,6
20.697,1,1882,7
19.212,1,1882,8
19.187,1,1882,9
18.133,1,1882,10
14.85,1,1882,11
12.584,1,1882,12
11.989,1,1883,1
13.322,1,1883,2
16.053,1,1883,3
19.26,1,1883,4
21.215,1,1883,5
21.836,1,1883,6
20.484,1,1883,7
19.91,1,1883,8
19.287,1,1883,9
18.256,1,1883,10
15.395,1,1883,11
13.617,1,1883,12
12.325,1,1884,1
14.86,1,1884,2
17.247,1,1884,3
19.139,1,1884,4
20.563,1,1884,5
22.377,1,1884,6
21.174,1,1884,7
19.62,1,1884,8
19.792,1,1884,9
17.5,1,1884,10
15.011,1,1884,11
13.586,1,1884,12
12.817,1,1885,1
14.414,1,1885,2
17.264,1,1885,3
19.828,1,1885,4
21.515,1,1885,5
22.517,1,1885,6
20.624,1,1885,7
19.93,1,1885,8
19.505,1,1885,9
17.428,1,1885,10
15.588,1,1885,11
13.885,1,1885,12
12.513,1,1886,1
14.318,1,1886,2
17.114,1,1886,3
19.368,1,1886,4
22.475,1,1886,5
22.162,1,1886,6
21.066,1,1886,7
20.323,1,1886,8
19.16,1,1886,9
17.744,1,1886,10
13.786,1,1886,11
11.798,1,1886,12
11.643,1,1887,1
14.346,1,1887,2
16.583,1,1887,3
18.795,1,1887,4
21.261,1,1887,5
21.608,1,1887,6
20.264,1,1887,7
19.938,1,1887,8
19.244,1,1887,9
16.96,1,1887,10
14.837,1,1887,11
11.465,1,1887,12
12.326,1,1888,1
14.221,1,1888,2
15.813,1,1888,3
19.276,1,1888,4
21.279,1,1888,5
21.299,1,1888,6
20.524,1,1888,7
19.926,1,1888,8
18.581,1,1888,9
18.537,1,1888,10
14.346,1,1888,11
13.482,1,1888,12
12.93,1,1889,1
14.919,1,1889,2
15.857,1,1889,3
19.745,1,1889,4
22.131,1,1889,5
22.797,1,1889,6
20.819,1,1889,7
20.023,1,1889,8
18.802,1,1889,9
17.381,1,1889,10
14.982,1,1889,11
14.019,1,1889,12
13.752,1,1890,1
14.49,1,1890,2
16.026,1,1890,3
19.37,1,1890,4
22.169,1,1890,5
21.168,1,1890,6
20.202,1,1890,7
19.559,1,1890,8
19.102,1,1890,9
17.764,1,1890,10
15.004,1,1890,11
13.278,1,1890,12
12.849,1,1891,1
14.511,1,1891,2
16.029,1,1891,3
18.46,1,1891,4
20.803,1,1891,5
21.224,1,1891,6
20.732,1,1891,7
19.801,1,1891,8
19.598,1,1891,9
17.102,1,1891,10
15.492,1,1891,11
12.839,1,1891,12
12.281,1,1892,1
15.28,1,1892,2
15.983,1,1892,3
19.855,1,1892,4
22.249,1,1892,5
22.438,1,1892,6
20.973,1,1892,7
19.596,1,1892,8
19.362,1,1892,9
17.706,1,1892,10
15.545,1,1892,11
12.759,1,1892,12
11.855,1,1893,1
14.74,1,1893,2
15.946,1,1893,3
20.549,1,1893,4
21.513,1,1893,5
21.203,1,1893,6
19.751,1,1893,7
19.861,1,1893,8
19.888,1,1893,9
17.422,1,1893,10
14.834,1,1893,11
12.663,1,1893,12
13.013,1,1894,1
13.756,1,1894,2
15.729,1,1894,3
19.563,1,1894,4
22.078,1,1894,5
22.449,1,1894,6
20.453,1,1894,7
19.851,1,1894,8
19.725,1,1894,9
18.195,1,1894,10
15.264,1,1894,11
13.981,1,1894,12
13.184,1,1895,1
13.331,1,1895,2
16.722,1,1895,3
19.921,1,1895,4
21.571,1,1895,5
21.826,1,1895,6
20.51,1,1895,7
20.416,1,1895,8
20.007,1,1895,9
17.542,1,1895,10
15.979,1,1895,11
12.957,1,1895,12
13.462,1,1896,1
13.857,1,1896,2
17.29,1,1896,3
20.319,1,1896,4
22.965,1,1896,5
22.923,1,1896,6
21.452,1,1896,7
20.564,1,1896,8
20.001,1,1896,9
18.308,1,1896,10
16.164,1,1896,11
13.114,1,1896,12
13.282,1,1897,1
15.087,1,1897,2
17.701,1,1897,3
20.025,1,1897,4
21.783,1,1897,5
21.924,1,1897,6
20.42,1,1897,7
20.196,1,1897,8
19.03,1,1897,9
18.667,1,1897,10
16.121,1,1897,11
13.148,1,1897,12
13.153,1,1898,1
13.824,1,1898,2
16.947,1,1898,3
19.087,1,1898,4
21.816,1,1898,5
21.283,1,1898,6
19.805,1,1898,7
19.384,1,1898,8
19.426,1,1898,9
17.549,1,1898,10
15.608,1,1898,11
12.397,1,1898,12
12,1,1899,1
12.503,1,1899,2
16.779,1,1899,3
19.226,1,1899,4
22.241,1,1899,5
20.828,1,1899,6
20.594,1,1899,7
20.255,1,1899,8
19.351,1,1899,9
18.041,1,1899,10
15.373,1,1899,11
13.276,1,1899,12
13.692,1,1900,1
14.415,1,1900,2
16.626,1,1900,3
18.809,1,1900,4
21.391,1,1900,5
22.806,1,1900,6
20.345,1,1900,7
19.93,1,1900,8
19.963,1,1900,9
18.694,1,1900,10
15.867,1,1900,11
13.101,1,1900,12
13.649,1,1901,1
14.005,1,1901,2
16.474,1,1901,3
18.892,1,1901,4
21.706,1,1901,5
22.342,1,1901,6
20.622,1,1901,7
20.343,1,1901,8
19.829,1,1901,9
18.078,1,1901,10
15.537,1,1901,11
12.462,1,1901,12
13.07,1,1902,1
13.957,1,1902,2
16.33,1,1902,3
20.237,1,1902,4
22.317,1,1902,5
22.856,1,1902,6
20.044,1,1902,7
20.558,1,1902,8
19.894,1,1902,9
18.114,1,1902,10
16.298,1,1902,11
13.421,1,1902,12
12.172,1,1903,1
14.244,1,1903,2
16.404,1,1903,3
19.841,1,1903,4
21.258,1,1903,5
20.988,1,1903,6
20.43,1,1903,7
19.354,1,1903,8
19.223,1,1903,9
17.338,1,1903,10
15.471,1,1903,11
13.285,1,1903,12
12.718,1,1904,1
14.278,1,1904,2
17.312,1,1904,3
19.594,1,1904,4
20.937,1,1904,5
21.58,1,1904,6
19.842,1,1904,7
19.033,1,1904,8
19.251,1,1904,9
17.585,1,1904,10
14.867,1,1904,11
